transaction_id,order_id,transaction_date,amount,currency,transaction_type,status,gateway
TXN00000282,ORD00002047,2025-10-07 15:00:24,3766.53,CAD,Refund,Success,Stripe
TXN00000283,ORD00004308,2026-01-17 15:00:24,3530.75,GBP,Refund,Success,PayPal
TXN00000284,ORD00003590,2025-02-19 15:00:24,3866.81,USD,Refund,Failed,Square
TXN00000285,ORD00000279,2025-08-15 15:00:24,2569.54,USD,Chargeback,Failed,Square
TXN00000286,ORD00000907,2025-06-13 15:00:24,1719.82,USD,Refund,Failed,Square
TXN00000287,ORD00002575,2026-02-08 15:00:24,828.07,EUR,Refund,Pending,Stripe
TXN00000288,ORD00004066,2025-09-23 15:00:24,4229.0,GBP,Chargeback,Pending,Square
TXN00000289,ORD00002109,2025-06-25 15:00:24,4098.65,CAD,Refund,Pending,Authorize.Net
TXN00000290,ORD00002584,2025-04-10 15:00:24,321.72,EUR,Chargeback,Pending,Stripe
TXN00000291,ORD00000002,2025-02-13 15:00:24,1043.89,USD,Purchase,Success,Stripe
TXN00000292,ORD00004670,2025-04-26 15:00:24,165.59,USD,Purchase,Success,PayPal
TXN00000293,ORD00002459,2025-09-01 15:00:24,478.14,GBP,Purchase,Success,Square
TXN00000294,ORD00003278,2025-03-01 15:00:24,3059.57,EUR,Refund,Success,PayPal
TXN00000295,ORD00002102,2025-04-03 15:00:24,1585.77,GBP,Chargeback,Failed,Stripe
TXN00000296,ORD00000700,2025-03-01 15:00:24,2054.13,GBP,Chargeback,Failed,Square
TXN00000297,ORD00001977,2025-09-08 15:00:24,212.56,EUR,Refund,Failed,PayPal
TXN00000298,ORD00001180,2025-07-20 15:00:24,3558.33,GBP,Chargeback,Pending,Stripe
TXN00000299,ORD00001249,2025-03-02 15:00:24,3594.11,EUR,Purchase,Failed,PayPal
TXN00000300,ORD00000508,2025-06-10 15:00:24,2321.53,EUR,Chargeback,Failed,Authorize.Net
TXN00000301,ORD00000887,2025-11-20 15:00:24,279.51,CAD,Purchase,Pending,PayPal
TXN00000302,ORD00003838,2025-07-18 15:00:24,1347.42,GBP,Purchase,Success,Stripe
TXN00000303,ORD00000516,2025-08-10 15:00:24,4572.08,GBP,Purchase,Pending,Authorize.Net
TXN00000304,ORD00002970,2026-02-08 15:00:24,2540.87,CAD,Refund,Failed,PayPal
TXN00000305,ORD00004817,2025-12-06 15:00:24,4239.1,CAD,Purchase,Pending,PayPal
TXN00000306,ORD00003291,2026-01-13 15:00:24,4825.39,CAD,Chargeback,Success,Square
TXN00000307,ORD00000510,2025-02-25 15:00:24,2073.03,EUR,Chargeback,Pending,PayPal
TXN00000308,ORD00000369,2025-04-13 15:00:24,2539.67,CAD,Chargeback,Pending,Square
TXN00000309,ORD00002553,2025-04-17 15:00:24,3726.69,GBP,Chargeback,Failed,PayPal
TXN00000310,ORD00003248,2025-11-11 15:00:24,4093.2,CAD,Chargeback,Success,PayPal
TXN00000311,ORD00003283,2025-03-04 15:00:24,205.77,CAD,Chargeback,Pending,Square
TXN00000312,ORD00003222,2025-06-22 15:00:24,1420.41,CAD,Purchase,Pending,PayPal
TXN00000313,ORD00001170,2025-04-19 15:00:24,3727.96,EUR,Purchase,Pending,Square
TXN00000314,ORD00002417,2025-05-14 15:00:24,1448.55,GBP,Refund,Pending,Square
TXN00000315,ORD00000795,2025-08-12 15:00:24,1854.06,CAD,Chargeback,Failed,Stripe
TXN00000316,ORD00003711,2025-11-30 15:00:24,4857.69,CAD,Refund,Failed,PayPal
TXN00000317,ORD00000906,2025-02-28 15:00:24,1506.7,USD,Refund,Pending,Authorize.Net
TXN00000318,ORD00001982,2026-02-12 15:00:24,432.57,EUR,Chargeback,Pending,Square
TXN00000319,ORD00004873,2025-06-05 15:00:24,2553.41,CAD,Purchase,Failed,PayPal
TXN00000320,ORD00001859,2025-06-09 15:00:24,339.22,USD,Purchase,Failed,Square
TXN00000321,ORD00000813,2025-03-04 15:00:24,4417.65,EUR,Refund,Pending,Square
TXN00000322,ORD00004901,2025-10-04 15:00:24,2482.31,EUR,Purchase,Success,Stripe
TXN00000323,ORD00000408,2025-08-29 15:00:24,1859.12,EUR,Refund,Failed,Stripe
TXN00000324,ORD00001441,2025-07-18 15:00:24,3148.21,EUR,Purchase,Pending,PayPal
TXN00000325,ORD00003196,2026-01-09 15:00:24,3991.45,EUR,Refund,Failed,PayPal
TXN00000326,ORD00001423,2026-02-02 15:00:24,1404.92,EUR,Purchase,Pending,Authorize.Net
TXN00000327,ORD00001616,2025-11-08 15:00:24,3661.31,USD,Refund,Failed,Stripe
TXN00000328,ORD00001000,2025-02-18 15:00:24,3141.01,EUR,Purchase,Pending,Square
TXN00000329,ORD00000382,2025-02-23 15:00:24,2764.64,EUR,Purchase,Failed,Square
TXN00000330,ORD00000594,2025-04-13 15:00:24,3549.75,EUR,Purchase,Pending,Authorize.Net
TXN00000331,ORD00003043,2025-09-02 15:00:24,4612.86,GBP,Purchase,Success,Square
TXN00000332,ORD00004853,2026-01-29 15:00:24,1210.06,USD,Refund,Success,Stripe
TXN00000333,ORD00004744,2025-03-13 15:00:24,4654.2,EUR,Refund,Pending,Stripe
TXN00000334,ORD00001353,2025-08-17 15:00:24,3887.01,USD,Refund,Pending,Authorize.Net
TXN00000335,ORD00004481,2025-08-29 15:00:24,229.08,EUR,Chargeback,Failed,Square
TXN00000336,ORD00000640,2025-10-18 15:00:24,1629.27,CAD,Purchase,Success,Square
TXN00000337,ORD00003904,2025-08-25 15:00:24,3888.33,GBP,Purchase,Success,Authorize.Net
TXN00000338,ORD00001543,2025-12-22 15:00:24,2282.75,EUR,Refund,Success,PayPal
TXN00000339,ORD00002103,2025-08-13 15:00:24,155.05,CAD,Refund,Failed,Square
TXN00000340,ORD00003076,2025-03-03 15:00:24,4893.02,CAD,Chargeback,Failed,Stripe
TXN00000341,ORD00001269,2025-09-24 15:00:24,1035.92,GBP,Purchase,Failed,Authorize.Net
TXN00000342,ORD00004260,2025-09-02 15:00:24,3621.24,EUR,Chargeback,Pending,Authorize.Net
TXN00000343,ORD00001982,2025-05-17 15:00:24,1920.91,GBP,Refund,Pending,Authorize.Net
TXN00000344,ORD00001643,2025-10-16 15:00:24,23.58,USD,Chargeback,Pending,Square
TXN00000345,ORD00004133,2026-01-03 15:00:24,3024.35,CAD,Refund,Pending,PayPal
TXN00000346,ORD00001137,2026-01-03 15:00:24,4831.02,CAD,Chargeback,Success,PayPal
TXN00000347,ORD00001049,2025-12-16 15:00:24,1234.78,EUR,Purchase,Failed,Square
TXN00000348,ORD00000093,2025-12-08 15:00:24,4799.2,EUR,Refund,Pending,PayPal
TXN00000349,ORD00000750,2025-07-30 15:00:24,3823.67,CAD,Purchase,Failed,Square
TXN00000350,ORD00002721,2025-08-21 15:00:24,985.12,GBP,Refund,Failed,PayPal
TXN00000351,ORD00001390,2025-04-22 15:00:24,4574.49,GBP,Purchase,Success,Authorize.Net
TXN00000352,ORD00003844,2025-07-12 15:00:24,2380.67,USD,Purchase,Pending,Square
TXN00000353,ORD00002842,2025-09-25 15:00:24,2055.82,USD,Purchase,Success,PayPal
TXN00000354,ORD00004596,2025-07-05 15:00:24,49.05,GBP,Purchase,Success,Authorize.Net
TXN00000355,ORD00002022,2025-12-03 15:00:24,3681.9,USD,Chargeback,Failed,PayPal
TXN00000356,ORD00000313,2025-05-01 15:00:24,4372.22,EUR,Purchase,Failed,Authorize.Net
TXN00000357,ORD00000747,2025-12-07 15:00:24,154.18,EUR,Purchase,Success,PayPal
TXN00000358,ORD00003134,2025-03-31 15:00:24,4059.71,USD,Purchase,Failed,Authorize.Net
TXN00000359,ORD00001472,2026-02-01 15:00:24,2884.55,GBP,Chargeback,Success,Square
TXN00000360,ORD00001781,2025-06-05 15:00:24,2343.11,USD,Chargeback,Success,Square
TXN00000361,ORD00000494,2025-02-22 15:00:24,1987.57,EUR,Chargeback,Pending,PayPal
TXN00000362,ORD00001239,2025-08-18 15:00:24,1942.92,USD,Refund,Failed,Stripe
TXN00000363,ORD00000257,2025-10-07 15:00:24,317.86,CAD,Refund,Pending,Authorize.Net
TXN00000364,ORD00002605,2025-07-16 15:00:24,3673.95,GBP,Refund,Pending,Square
TXN00000365,ORD00003067,2025-07-01 15:00:24,2014.12,GBP,Refund,Pending,PayPal
TXN00000366,ORD00000283,2025-10-16 15:00:24,2783.38,USD,Refund,Success,Square
TXN00000367,ORD00000682,2025-06-17 15:00:24,235.06,EUR,Chargeback,Failed,Square
TXN00000368,ORD00003008,2025-09-02 15:00:24,2314.49,GBP,Refund,Pending,Authorize.Net
TXN00000369,ORD00001108,2025-04-06 15:00:24,2061.73,USD,Refund,Pending,Stripe
TXN00000370,ORD00000246,2025-11-13 15:00:24,958.75,EUR,Chargeback,Pending,Authorize.Net
TXN00000371,ORD00004952,2025-07-24 15:00:24,3033.06,EUR,Refund,Failed,PayPal
TXN00000372,ORD00001470,2025-08-12 15:00:24,3054.01,CAD,Chargeback,Success,Stripe
TXN00000373,ORD00004302,2025-11-09 15:00:24,1566.25,CAD,Refund,Success,Stripe
TXN00000374,ORD00004203,2026-02-09 15:00:24,539.38,CAD,Chargeback,Success,Authorize.Net
TXN00000375,ORD00003347,2026-01-07 15:00:24,481.77,CAD,Chargeback,Failed,PayPal
TXN00000376,ORD00002892,2025-04-24 15:00:24,3834.3,GBP,Refund,Pending,Authorize.Net
TXN00000377,ORD00004779,2026-02-03 15:00:24,4585.23,USD,Purchase,Pending,PayPal
TXN00000378,ORD00000392,2025-07-06 15:00:24,4654.06,GBP,Purchase,Success,Stripe
TXN00000379,ORD00001514,2025-12-26 15:00:24,1953.48,CAD,Refund,Failed,Stripe
TXN00000380,ORD00004660,2025-03-11 15:00:24,3937.26,CAD,Purchase,Success,Authorize.Net
TXN00000381,ORD00002276,2025-08-12 15:00:24,1526.85,USD,Purchase,Failed,Authorize.Net
TXN00000382,ORD00002829,2025-12-09 15:00:24,2682.66,EUR,Chargeback,Success,PayPal
TXN00000383,ORD00002119,2025-03-12 15:00:24,1454.85,CAD,Purchase,Success,Square
TXN00000384,ORD00002710,2025-12-17 15:00:24,1842.96,CAD,Purchase,Success,Square
TXN00000385,ORD00003492,2026-02-03 15:00:24,1550.38,CAD,Chargeback,Failed,Authorize.Net
TXN00000386,ORD00002552,2025-12-05 15:00:24,4173.27,GBP,Chargeback,Pending,Stripe
TXN00000387,ORD00003561,2025-10-23 15:00:24,1025.44,CAD,Chargeback,Pending,Stripe
TXN00000388,ORD00001112,2026-01-21 15:00:24,3178.89,USD,Chargeback,Pending,Square
TXN00000389,ORD00000765,2025-09-29 15:00:24,1185.83,GBP,Chargeback,Failed,Authorize.Net
TXN00000390,ORD00003851,2025-04-27 15:00:24,1253.54,GBP,Purchase,Failed,Authorize.Net
TXN00000391,ORD00001954,2025-05-01 15:00:24,1551.36,GBP,Purchase,Failed,Stripe
TXN00000392,ORD00001284,2025-08-27 15:00:24,3348.1,USD,Purchase,Failed,Square
TXN00000393,ORD00004266,2025-07-03 15:00:24,4441.22,USD,Refund,Pending,PayPal
TXN00000394,ORD00001211,2025-10-10 15:00:24,3232.07,EUR,Purchase,Success,Authorize.Net
TXN00000395,ORD00002764,2025-10-29 15:00:24,1116.99,EUR,Purchase,Pending,Stripe
TXN00000396,ORD00003345,2025-05-12 15:00:24,916.75,USD,Chargeback,Success,Stripe
TXN00000397,ORD00004521,2025-07-14 15:00:24,2419.95,EUR,Purchase,Failed,Authorize.Net
TXN00000398,ORD00003021,2025-07-02 15:00:24,4082.76,GBP,Refund,Success,Authorize.Net
TXN00000399,ORD00002927,2025-10-02 15:00:24,3162.42,GBP,Refund,Pending,PayPal
TXN00000400,ORD00000393,2025-04-18 15:00:24,3275.44,EUR,Chargeback,Success,Stripe
TXN00000401,ORD00000877,2025-10-17 15:00:24,2245.62,GBP,Refund,Failed,PayPal
TXN00000402,ORD00004744,2025-07-22 15:00:24,3999.79,USD,Chargeback,Failed,Square
TXN00000403,ORD00001566,2025-03-02 15:00:24,2132.62,GBP,Refund,Failed,Authorize.Net
TXN00000404,ORD00003598,2025-11-02 15:00:24,3652.97,USD,Refund,Failed,Stripe
TXN00000405,ORD00003707,2025-08-14 15:00:24,3285.47,USD,Chargeback,Pending,Authorize.Net
TXN00000406,ORD00002133,2025-12-14 15:00:24,4351.62,GBP,Purchase,Pending,Square
TXN00000407,ORD00004505,2025-08-27 15:00:24,4934.8,EUR,Refund,Pending,PayPal
TXN00000408,ORD00000217,2025-09-12 15:00:24,732.38,EUR,Chargeback,Success,Stripe
TXN00000409,ORD00000247,2025-03-21 15:00:24,2278.82,EUR,Chargeback,Success,Stripe
TXN00000410,ORD00004377,2025-12-19 15:00:24,115.69,GBP,Chargeback,Success,Square
TXN00000411,ORD00003840,2025-10-27 15:00:24,86.95,EUR,Chargeback,Failed,Stripe
TXN00000412,ORD00002202,2025-10-10 15:00:24,4585.16,EUR,Chargeback,Pending,Authorize.Net
TXN00000413,ORD00004730,2025-04-01 15:00:24,4214.54,USD,Chargeback,Failed,Stripe
TXN00000414,ORD00000247,2025-07-26 15:00:24,1669.83,USD,Chargeback,Failed,PayPal
TXN00000415,ORD00002157,2025-04-22 15:00:24,236.91,CAD,Refund,Success,Authorize.Net
TXN00000416,ORD00001145,2025-09-17 15:00:24,1316.13,GBP,Refund,Success,Square
TXN00000417,ORD00001188,2026-01-16 15:00:24,3559.78,CAD,Purchase,Failed,Stripe
TXN00000418,ORD00004112,2025-10-24 15:00:24,2670.29,USD,Refund,Pending,Authorize.Net
TXN00000419,ORD00001110,2025-07-17 15:00:24,1572.38,EUR,Refund,Success,PayPal
TXN00000420,ORD00004673,2025-10-03 15:00:24,4217.26,GBP,Refund,Pending,Stripe
TXN00000421,ORD00004902,2025-11-19 15:00:24,3811.44,CAD,Purchase,Success,Square
TXN00000422,ORD00000604,2025-10-23 15:00:24,4328.9,GBP,Purchase,Failed,Authorize.Net
TXN00000423,ORD00000569,2025-09-23 15:00:24,3386.7,USD,Chargeback,Failed,Square
TXN00000424,ORD00004993,2025-05-21 15:00:24,1446.81,EUR,Chargeback,Success,Square
TXN00000425,ORD00002059,2025-10-04 15:00:24,3027.76,CAD,Refund,Failed,Square
TXN00000426,ORD00003261,2025-08-10 15:00:24,1095.91,EUR,Refund,Pending,Stripe
TXN00000427,ORD00003213,2025-12-19 15:00:24,4166.24,EUR,Chargeback,Pending,Stripe
TXN00000428,ORD00000969,2025-04-25 15:00:24,3089.66,EUR,Chargeback,Failed,Stripe
TXN00000429,ORD00003405,2025-06-09 15:00:24,4358.4,CAD,Chargeback,Failed,Square
TXN00000430,ORD00000576,2025-05-06 15:00:24,1850.96,CAD,Refund,Success,Authorize.Net
TXN00000431,ORD00003343,2025-11-09 15:00:24,4137.53,CAD,Refund,Pending,Stripe
TXN00000432,ORD00004211,2025-11-06 15:00:24,2795.31,GBP,Purchase,Failed,Stripe
TXN00000433,ORD00000071,2025-11-17 15:00:24,4019.31,GBP,Chargeback,Pending,Square
TXN00000434,ORD00002746,2025-08-05 15:00:24,290.02,EUR,Refund,Failed,PayPal
TXN00000435,ORD00004459,2026-01-29 15:00:24,763.36,CAD,Refund,Failed,Stripe
TXN00000436,ORD00000468,2026-01-02 15:00:24,4797.47,USD,Chargeback,Success,Square
TXN00000437,ORD00004278,2025-05-12 15:00:24,1824.42,CAD,Refund,Failed,Square
TXN00000438,ORD00001532,2025-05-24 15:00:24,3154.56,GBP,Refund,Pending,Square
TXN00000439,ORD00000316,2025-10-08 15:00:24,2074.8,CAD,Purchase,Failed,PayPal
TXN00000440,ORD00002085,2026-02-09 15:00:24,3723.34,GBP,Refund,Failed,Square
TXN00000441,ORD00004367,2025-12-26 15:00:24,2521.45,EUR,Chargeback,Success,Stripe
TXN00000442,ORD00004202,2025-04-18 15:00:24,3189.34,CAD,Refund,Pending,Stripe
TXN00000443,ORD00002423,2026-02-12 15:00:24,1141.67,USD,Purchase,Success,Stripe
TXN00000444,ORD00001605,2025-06-18 15:00:24,3136.75,EUR,Purchase,Failed,PayPal
TXN00000445,ORD00004988,2025-10-05 15:00:24,2881.65,CAD,Purchase,Success,Authorize.Net
TXN00000446,ORD00004661,2025-03-11 15:00:24,708.46,EUR,Chargeback,Pending,PayPal
TXN00000447,ORD00000353,2025-10-15 15:00:24,1690.97,EUR,Refund,Pending,Square
TXN00000448,ORD00001478,2026-01-07 15:00:24,2490.95,GBP,Refund,Pending,Authorize.Net
TXN00000449,ORD00003581,2026-02-06 15:00:24,2233.4,USD,Refund,Failed,Authorize.Net
TXN00000450,ORD00000952,2025-12-20 15:00:24,2167.79,GBP,Chargeback,Failed,Stripe
TXN00000451,ORD00003215,2025-04-01 15:00:24,3635.15,EUR,Purchase,Pending,PayPal
TXN00000452,ORD00000415,2025-02-23 15:00:24,2513.25,CAD,Chargeback,Success,Authorize.Net
TXN00000453,ORD00003066,2026-01-19 15:00:24,2032.01,GBP,Purchase,Pending,PayPal
TXN00000454,ORD00003938,2025-11-29 15:00:24,1419.99,CAD,Refund,Success,Square
TXN00000455,ORD00002979,2025-04-29 15:00:24,2612.96,CAD,Purchase,Failed,Stripe
TXN00000456,ORD00004761,2025-08-03 15:00:24,4154.45,EUR,Chargeback,Failed,PayPal
TXN00000457,ORD00003309,2025-03-25 15:00:24,871.91,USD,Refund,Pending,Stripe
TXN00000458,ORD00001179,2025-06-01 15:00:24,3325.13,CAD,Refund,Failed,Authorize.Net
TXN00000459,ORD00000724,2025-12-11 15:00:24,4005.01,USD,Chargeback,Pending,PayPal
TXN00000460,ORD00003376,2025-11-22 15:00:24,861.94,GBP,Purchase,Failed,Authorize.Net
TXN00000461,ORD00003118,2025-10-01 15:00:24,3640.78,GBP,Refund,Success,PayPal
TXN00000462,ORD00004876,2025-09-24 15:00:24,3117.07,GBP,Purchase,Failed,Stripe
TXN00000463,ORD00003962,2025-08-25 15:00:24,923.97,EUR,Refund,Pending,Stripe
TXN00000464,ORD00004610,2025-07-13 15:00:24,3047.71,EUR,Purchase,Failed,Stripe
TXN00000465,ORD00002227,2025-02-22 15:00:24,1427.59,CAD,Purchase,Success,PayPal
TXN00000466,ORD00002741,2025-07-20 15:00:24,761.52,USD,Purchase,Pending,Stripe
TXN00000467,ORD00002952,2025-11-21 15:00:24,971.15,USD,Purchase,Failed,PayPal
TXN00000468,ORD00000965,2025-11-17 15:00:24,3398.98,CAD,Chargeback,Pending,Authorize.Net
TXN00000469,ORD00002264,2025-07-15 15:00:24,860.83,GBP,Refund,Failed,Authorize.Net
TXN00000470,ORD00004499,2025-09-09 15:00:24,2650.15,EUR,Purchase,Success,Authorize.Net
TXN00000471,ORD00002579,2025-10-17 15:00:24,947.34,USD,Chargeback,Success,Stripe
TXN00000472,ORD00001390,2025-05-19 15:00:24,4544.83,CAD,Purchase,Pending,Authorize.Net
TXN00000473,ORD00001556,2025-10-23 15:00:24,3239.62,EUR,Chargeback,Success,Authorize.Net
TXN00000474,ORD00000063,2025-08-31 15:00:24,3398.26,EUR,Purchase,Failed,Square
TXN00000475,ORD00000748,2025-12-12 15:00:24,4759.99,GBP,Purchase,Pending,Square
TXN00000476,ORD00003712,2025-05-19 15:00:24,1241.33,EUR,Chargeback,Pending,Square
TXN00000477,ORD00002358,2025-07-12 15:00:24,4312.87,GBP,Purchase,Success,Square
TXN00000478,ORD00000713,2025-05-02 15:00:24,2834.9,CAD,Purchase,Failed,Square
TXN00000479,ORD00001694,2025-11-06 15:00:24,437.04,USD,Refund,Success,Stripe
TXN00000480,ORD00000268,2025-09-09 15:00:24,4771.3,GBP,Refund,Success,PayPal
TXN00000481,ORD00004945,2025-05-10 15:00:24,4224.67,GBP,Chargeback,Failed,Stripe
TXN00000482,ORD00004727,2025-08-28 15:00:24,771.41,CAD,Refund,Failed,Stripe
TXN00000483,ORD00003520,2025-07-10 15:00:24,3567.16,EUR,Purchase,Pending,PayPal
TXN00000484,ORD00002101,2025-10-16 15:00:24,4494.15,USD,Purchase,Success,PayPal
TXN00000485,ORD00004637,2025-06-08 15:00:24,425.32,EUR,Chargeback,Pending,Authorize.Net
TXN00000486,ORD00000914,2025-03-19 15:00:24,2026.21,EUR,Refund,Pending,Authorize.Net
TXN00000487,ORD00003032,2025-11-23 15:00:24,3729.45,GBP,Purchase,Success,Authorize.Net
TXN00000488,ORD00001104,2026-02-03 15:00:24,1574.57,EUR,Chargeback,Success,Square
TXN00000489,ORD00000764,2025-12-14 15:00:24,4303.58,GBP,Chargeback,Failed,PayPal
TXN00000490,ORD00004535,2026-01-11 15:00:24,3219.7,USD,Chargeback,Pending,Square
TXN00000491,ORD00000317,2025-07-27 15:00:24,3357.34,EUR,Purchase,Pending,Authorize.Net
TXN00000492,ORD00004665,2025-10-23 15:00:24,3615.62,GBP,Refund,Success,Authorize.Net
TXN00000493,ORD00000532,2026-01-28 15:00:24,3672.28,GBP,Refund,Failed,Square
TXN00000494,ORD00001784,2025-04-16 15:00:24,2645.09,USD,Refund,Success,PayPal
TXN00000495,ORD00002745,2025-04-26 15:00:24,202.28,GBP,Purchase,Pending,PayPal
TXN00000496,ORD00001620,2025-05-15 15:00:24,1034.95,EUR,Refund,Success,Authorize.Net
TXN00000497,ORD00003231,2025-03-12 15:00:24,2578.12,CAD,Purchase,Success,PayPal
TXN00000498,ORD00000374,2025-07-14 15:00:24,761.32,CAD,Chargeback,Pending,PayPal
TXN00000499,ORD00001515,2025-11-07 15:00:24,4426.3,EUR,Refund,Success,PayPal
TXN00000500,ORD00003172,2025-04-21 15:00:24,4810.77,USD,Refund,Success,Stripe
TXN00000501,ORD00003539,2025-12-12 15:00:24,2040.22,EUR,Purchase,Failed,Square
TXN00000502,ORD00001812,2025-12-08 15:00:24,3563.08,EUR,Chargeback,Failed,Authorize.Net
TXN00000503,ORD00000007,2025-03-19 15:00:24,4571.15,GBP,Purchase,Success,Square
TXN00000504,ORD00004740,2025-09-24 15:00:24,2619.85,EUR,Chargeback,Pending,PayPal
TXN00000505,ORD00001791,2025-03-03 15:00:24,4045.4,CAD,Chargeback,Success,Square
TXN00000506,ORD00001123,2026-02-12 15:00:24,78.34,CAD,Refund,Pending,Authorize.Net
TXN00000507,ORD00003383,2025-04-16 15:00:24,4812.44,CAD,Chargeback,Pending,Authorize.Net
TXN00000508,ORD00004092,2025-10-11 15:00:24,29.32,USD,Purchase,Failed,Stripe
TXN00000509,ORD00002961,2025-08-13 15:00:24,4406.98,USD,Purchase,Pending,Stripe
TXN00000510,ORD00000716,2026-02-09 15:00:24,631.84,USD,Chargeback,Pending,Stripe
TXN00000511,ORD00003209,2026-01-02 15:00:24,26.45,CAD,Purchase,Failed,Square
TXN00000512,ORD00004958,2025-11-20 15:00:24,3723.36,GBP,Chargeback,Pending,Authorize.Net
TXN00000513,ORD00004549,2026-01-06 15:00:24,129.72,EUR,Refund,Failed,Square
TXN00000514,ORD00004065,2025-07-24 15:00:24,4034.55,CAD,Chargeback,Success,Stripe
TXN00000515,ORD00003737,2025-08-23 15:00:24,684.69,GBP,Refund,Pending,Authorize.Net
TXN00000516,ORD00004645,2025-12-14 15:00:24,4135.63,CAD,Refund,Pending,Square
TXN00000517,ORD00003191,2026-02-08 15:00:24,2911.43,EUR,Purchase,Pending,Square
TXN00000518,ORD00002930,2025-10-14 15:00:24,2832.03,GBP,Chargeback,Pending,Square
TXN00000519,ORD00000060,2025-05-02 15:00:24,4470.91,EUR,Refund,Success,Square
TXN00000520,ORD00002946,2025-12-22 15:00:24,3750.79,CAD,Purchase,Failed,PayPal
TXN00000521,ORD00000203,2025-07-30 15:00:24,3965.55,USD,Chargeback,Failed,Stripe
TXN00000522,ORD00000347,2025-08-30 15:00:24,3281.91,USD,Refund,Success,Square
TXN00000523,ORD00004554,2025-06-12 15:00:24,2096.19,USD,Refund,Success,PayPal
TXN00000524,ORD00001227,2025-08-01 15:00:24,4643.77,EUR,Purchase,Success,Stripe
TXN00000525,ORD00001652,2025-12-24 15:00:24,658.26,GBP,Refund,Pending,Square
TXN00000526,ORD00004206,2025-07-18 15:00:24,1638.8,USD,Refund,Pending,Square
TXN00000527,ORD00004843,2025-08-17 15:00:24,2035.71,EUR,Chargeback,Success,Authorize.Net
TXN00000528,ORD00003173,2026-01-13 15:00:24,4672.26,GBP,Refund,Failed,PayPal
TXN00000529,ORD00001257,2025-08-03 15:00:24,735.21,CAD,Chargeback,Success,Square
TXN00000530,ORD00004851,2025-10-29 15:00:24,3030.62,CAD,Purchase,Pending,Square
TXN00000531,ORD00000491,2026-01-09 15:00:24,3630.21,EUR,Refund,Failed,Authorize.Net
TXN00000532,ORD00004082,2026-02-05 15:00:24,1627.9,CAD,Chargeback,Pending,PayPal
TXN00000533,ORD00000337,2025-04-21 15:00:24,2418.93,EUR,Chargeback,Pending,Stripe
TXN00000534,ORD00004925,2025-09-09 15:00:24,2636.67,USD,Chargeback,Failed,Square
TXN00000535,ORD00000623,2025-04-28 15:00:24,3042.47,GBP,Refund,Success,Square
TXN00000536,ORD00001169,2025-08-05 15:00:24,1417.32,GBP,Purchase,Success,Authorize.Net
TXN00000537,ORD00001589,2025-02-25 15:00:24,4760.0,CAD,Chargeback,Pending,PayPal
TXN00000538,ORD00004729,2025-07-22 15:00:24,3899.58,CAD,Chargeback,Pending,Square
TXN00000539,ORD00001544,2026-02-10 15:00:24,2728.76,USD,Refund,Pending,Authorize.Net
TXN00000540,ORD00002438,2025-10-06 15:00:24,2274.33,CAD,Refund,Pending,Square
TXN00000541,ORD00000092,2025-08-31 15:00:24,440.18,EUR,Purchase,Pending,Stripe
TXN00000542,ORD00003387,2025-09-01 15:00:24,1888.55,USD,Chargeback,Pending,Stripe
TXN00000543,ORD00002577,2025-12-20 15:00:24,128.58,CAD,Purchase,Pending,Authorize.Net
TXN00000544,ORD00003271,2025-05-03 15:00:24,4674.55,GBP,Purchase,Success,Square
TXN00000545,ORD00004605,2025-07-25 15:00:24,467.17,USD,Refund,Success,PayPal
TXN00000546,ORD00002697,2025-09-07 15:00:24,4664.66,GBP,Refund,Success,Square
TXN00000547,ORD00000174,2026-01-01 15:00:24,2336.45,EUR,Refund,Success,PayPal
