event_id,customer_id,event_type,event_timestamp,page_url,session_id,device_type,browser
EVT0000000268,CUST000525,login,2026-01-15 08:08:41,/products/452,SESS00004667,Mobile,Safari
EVT0000000269,CUST000910,checkout,2026-02-12 12:57:15,/products/291,SESS00004608,Tablet,Chrome
EVT0000000270,CUST001835,click,2026-01-26 03:22:56,/products/453,SESS00001007,Desktop,Edge
EVT0000000271,CUST000388,purchase,2026-01-22 13:57:32,/products/13,SESS00000291,Mobile,Chrome
EVT0000000272,CUST000464,add_to_cart,2026-01-22 04:50:36,/products/184,SESS00004084,Mobile,Edge
EVT0000000273,CUST000974,add_to_cart,2026-01-21 06:22:49,/products/111,SESS00003717,Desktop,Chrome
EVT0000000274,CUST001855,checkout,2026-01-14 23:30:24,/products/453,SESS00001534,Desktop,Chrome
EVT0000000275,CUST001480,login,2026-02-09 22:02:17,/products/420,SESS00001017,Desktop,Safari
EVT0000000276,CUST001831,checkout,2026-02-01 19:38:14,/products/268,SESS00001014,Tablet,Safari
EVT0000000277,CUST000319,add_to_cart,2026-01-27 18:43:56,/products/454,SESS00004529,Tablet,Chrome
EVT0000000278,CUST001174,login,2026-02-02 20:53:33,/products/456,SESS00004180,Tablet,Safari
EVT0000000279,CUST000551,page_view,2026-02-07 22:59:23,/products/185,SESS00000973,Tablet,Safari
EVT0000000280,CUST000635,add_to_cart,2026-01-18 11:58:17,/products/370,SESS00003216,Tablet,Safari
EVT0000000281,CUST001184,click,2026-01-31 16:33:40,/products/413,SESS00003839,Desktop,Firefox
EVT0000000282,CUST001708,click,2026-01-16 06:32:30,/products/474,SESS00001276,Desktop,Chrome
EVT0000000283,CUST000880,login,2026-01-22 16:20:01,/products/29,SESS00003765,Desktop,Edge
EVT0000000284,CUST000700,page_view,2026-01-15 23:07:46,/products/149,SESS00003252,Tablet,Firefox
EVT0000000285,CUST001410,page_view,2026-02-12 03:54:17,/products/459,SESS00004729,Mobile,Edge
EVT0000000286,CUST000105,click,2026-02-06 11:30:50,/products/5,SESS00000263,Mobile,Safari
EVT0000000287,CUST000285,purchase,2026-02-03 23:05:19,/products/359,SESS00004717,Tablet,Chrome
EVT0000000288,CUST000639,purchase,2026-02-05 07:29:19,/products/328,SESS00000472,Desktop,Edge
EVT0000000289,CUST000188,purchase,2026-01-31 22:47:52,/products/249,SESS00004097,Mobile,Firefox
EVT0000000290,CUST000756,login,2026-01-28 21:51:09,/products/172,SESS00001075,Desktop,Firefox
EVT0000000291,CUST001704,page_view,2026-01-19 05:43:14,/products/70,SESS00004354,Desktop,Edge
EVT0000000292,CUST001284,checkout,2026-01-21 04:32:17,/products/201,SESS00004682,Mobile,Firefox
EVT0000000293,CUST001065,click,2026-02-09 00:23:14,/products/458,SESS00001371,Mobile,Safari
EVT0000000294,CUST000387,page_view,2026-01-24 16:48:55,/products/493,SESS00003733,Mobile,Safari
EVT0000000295,CUST000394,page_view,2026-02-05 21:27:12,/products/37,SESS00004029,Mobile,Edge
EVT0000000296,CUST001410,purchase,2026-01-17 17:22:51,/products/432,SESS00004128,Mobile,Safari
EVT0000000297,CUST000045,checkout,2026-01-23 20:07:06,/products/468,SESS00003029,Mobile,Edge
EVT0000000298,CUST000758,page_view,2026-01-18 13:43:05,/products/373,SESS00000385,Tablet,Firefox
EVT0000000299,CUST001461,page_view,2026-01-22 03:39:48,/products/445,SESS00001723,Tablet,Safari
EVT0000000300,CUST001843,purchase,2026-02-06 10:20:51,/products/328,SESS00004679,Mobile,Chrome
EVT0000000301,CUST001304,logout,2026-01-16 18:35:22,/products/397,SESS00000949,Mobile,Edge
EVT0000000302,CUST000066,login,2026-02-05 13:20:23,/products/234,SESS00003667,Mobile,Chrome
EVT0000000303,CUST000385,click,2026-02-01 15:50:57,/products/490,SESS00000953,Tablet,Safari
EVT0000000304,CUST001809,purchase,2026-02-04 16:25:53,/products/37,SESS00001428,Mobile,Chrome
EVT0000000305,CUST000432,login,2026-02-09 20:20:05,/products/131,SESS00004799,Mobile,Edge
EVT0000000306,CUST001912,add_to_cart,2026-01-29 10:33:51,/products/358,SESS00000377,Tablet,Safari
EVT0000000307,CUST001905,click,2026-01-23 14:59:52,/products/302,SESS00004609,Tablet,Firefox
EVT0000000308,CUST001677,click,2026-02-06 11:42:51,/products/317,SESS00000619,Desktop,Firefox
EVT0000000309,CUST001951,checkout,2026-01-24 00:25:16,/products/193,SESS00001048,Desktop,Edge
EVT0000000310,CUST000275,click,2026-02-11 06:17:36,/products/238,SESS00001149,Desktop,Chrome
EVT0000000311,CUST000198,purchase,2026-01-14 18:02:45,/products/451,SESS00004774,Desktop,Edge
EVT0000000312,CUST001340,purchase,2026-01-23 07:04:03,/products/490,SESS00004097,Tablet,Edge
EVT0000000313,CUST000002,checkout,2026-01-16 01:34:12,/products/18,SESS00004709,Desktop,Edge
EVT0000000314,CUST001561,add_to_cart,2026-02-08 22:40:49,/products/166,SESS00002709,Tablet,Edge
EVT0000000315,CUST001891,checkout,2026-01-23 14:31:58,/products/36,SESS00003482,Tablet,Edge
EVT0000000316,CUST001078,page_view,2026-01-29 20:45:58,/products/236,SESS00004731,Desktop,Safari
EVT0000000317,CUST000018,login,2026-02-06 07:10:17,/products/320,SESS00000024,Desktop,Chrome
EVT0000000318,CUST001701,checkout,2026-01-14 20:25:32,/products/142,SESS00002696,Mobile,Edge
EVT0000000319,CUST000071,click,2026-01-31 16:23:17,/products/285,SESS00003999,Tablet,Edge
EVT0000000320,CUST001035,logout,2026-01-18 09:44:53,/products/361,SESS00000048,Mobile,Safari
EVT0000000321,CUST000131,purchase,2026-02-07 17:59:10,/products/454,SESS00002360,Tablet,Safari
EVT0000000322,CUST001422,purchase,2026-01-22 20:14:54,/products/159,SESS00004993,Desktop,Safari
EVT0000000323,CUST000323,checkout,2026-02-06 21:59:21,/products/270,SESS00000649,Desktop,Firefox
EVT0000000324,CUST000209,purchase,2026-01-15 10:18:18,/products/224,SESS00004335,Mobile,Safari
EVT0000000325,CUST000660,logout,2026-01-25 00:06:28,/products/384,SESS00003630,Tablet,Edge
EVT0000000326,CUST000640,page_view,2026-01-14 23:35:14,/products/44,SESS00001180,Desktop,Edge
EVT0000000327,CUST001754,click,2026-01-25 08:36:14,/products/485,SESS00001716,Mobile,Chrome
EVT0000000328,CUST000694,purchase,2026-01-31 04:22:20,/products/287,SESS00003318,Tablet,Firefox
EVT0000000329,CUST001582,add_to_cart,2026-02-02 23:38:20,/products/231,SESS00003538,Mobile,Safari
EVT0000000330,CUST000799,purchase,2026-02-11 08:23:37,/products/381,SESS00001164,Mobile,Edge
EVT0000000331,CUST000367,page_view,2026-01-30 02:18:43,/products/53,SESS00002233,Desktop,Edge
EVT0000000332,CUST000903,login,2026-02-01 11:24:33,/products/324,SESS00000903,Desktop,Chrome
EVT0000000333,CUST001087,click,2026-01-24 06:45:27,/products/155,SESS00002391,Tablet,Firefox
EVT0000000334,CUST000683,checkout,2026-02-12 15:28:51,/products/459,SESS00001297,Mobile,Chrome
EVT0000000335,CUST000597,checkout,2026-01-20 11:35:59,/products/169,SESS00001567,Mobile,Firefox
EVT0000000336,CUST000532,checkout,2026-02-07 12:58:58,/products/8,SESS00002538,Desktop,Chrome
EVT0000000337,CUST001806,page_view,2026-02-07 18:31:14,/products/122,SESS00000685,Mobile,Safari
EVT0000000338,CUST001756,purchase,2026-01-15 11:58:23,/products/45,SESS00001629,Tablet,Firefox
EVT0000000339,CUST001487,purchase,2026-01-18 11:09:24,/products/470,SESS00003727,Desktop,Edge
EVT0000000340,CUST000999,click,2026-02-08 03:49:23,/products/488,SESS00000578,Tablet,Firefox
EVT0000000341,CUST001655,login,2026-01-31 20:41:41,/products/252,SESS00004210,Desktop,Edge
EVT0000000342,CUST001192,purchase,2026-01-15 21:36:09,/products/366,SESS00000771,Mobile,Edge
EVT0000000343,CUST001438,add_to_cart,2026-01-28 06:36:34,/products/292,SESS00004979,Tablet,Firefox
EVT0000000344,CUST001801,logout,2026-01-23 11:19:03,/products/359,SESS00002585,Mobile,Safari
EVT0000000345,CUST000871,page_view,2026-02-09 07:04:15,/products/239,SESS00002014,Tablet,Chrome
EVT0000000346,CUST001570,login,2026-01-19 20:14:43,/products/49,SESS00004609,Tablet,Safari
EVT0000000347,CUST001480,page_view,2026-01-29 06:51:09,/products/499,SESS00001935,Mobile,Firefox
EVT0000000348,CUST000024,logout,2026-01-14 16:46:37,/products/426,SESS00004486,Tablet,Edge
EVT0000000349,CUST000465,page_view,2026-02-12 04:11:51,/products/57,SESS00000068,Mobile,Firefox
EVT0000000350,CUST001505,login,2026-01-26 09:41:50,/products/390,SESS00004546,Tablet,Firefox
EVT0000000351,CUST000812,page_view,2026-02-07 02:09:07,/products/142,SESS00001764,Mobile,Chrome
EVT0000000352,CUST000216,purchase,2026-01-26 00:23:00,/products/18,SESS00002555,Mobile,Edge
EVT0000000353,CUST000871,logout,2026-01-29 22:27:44,/products/388,SESS00000259,Desktop,Chrome
EVT0000000354,CUST001496,logout,2026-02-07 11:51:29,/products/248,SESS00000604,Desktop,Safari
EVT0000000355,CUST000109,logout,2026-02-05 03:04:52,/products/338,SESS00002452,Tablet,Safari
EVT0000000356,CUST001697,add_to_cart,2026-01-18 03:22:55,/products/8,SESS00003741,Tablet,Firefox
EVT0000000357,CUST000910,logout,2026-01-26 02:10:43,/products/183,SESS00003768,Tablet,Edge
EVT0000000358,CUST001810,logout,2026-02-10 20:53:46,/products/288,SESS00001882,Mobile,Edge
EVT0000000359,CUST000698,checkout,2026-01-23 21:38:03,/products/50,SESS00003841,Mobile,Chrome
EVT0000000360,CUST000945,login,2026-02-12 02:34:12,/products/449,SESS00003797,Desktop,Safari
EVT0000000361,CUST000225,page_view,2026-01-17 22:01:42,/products/341,SESS00001507,Desktop,Safari
EVT0000000362,CUST000721,login,2026-02-05 05:28:32,/products/261,SESS00000955,Mobile,Firefox
EVT0000000363,CUST001697,add_to_cart,2026-01-31 05:28:22,/products/239,SESS00004122,Desktop,Firefox
EVT0000000364,CUST000829,login,2026-02-05 23:31:26,/products/461,SESS00000742,Tablet,Safari
EVT0000000365,CUST000410,purchase,2026-02-06 13:55:34,/products/205,SESS00002760,Tablet,Edge
EVT0000000366,CUST001886,page_view,2026-01-29 10:52:41,/products/92,SESS00002519,Mobile,Firefox
EVT0000000367,CUST000885,purchase,2026-02-01 06:41:14,/products/441,SESS00004339,Mobile,Chrome
EVT0000000368,CUST000468,checkout,2026-02-09 04:37:43,/products/272,SESS00000342,Desktop,Safari
EVT0000000369,CUST000315,logout,2026-02-10 07:10:45,/products/111,SESS00004989,Desktop,Safari
EVT0000000370,CUST000337,login,2026-01-17 18:59:05,/products/450,SESS00002117,Mobile,Edge
EVT0000000371,CUST000122,page_view,2026-01-31 06:45:11,/products/350,SESS00000531,Tablet,Firefox
EVT0000000372,CUST000451,checkout,2026-02-04 06:39:31,/products/323,SESS00001817,Tablet,Firefox
EVT0000000373,CUST001037,click,2026-01-28 18:00:05,/products/270,SESS00001003,Mobile,Safari
EVT0000000374,CUST000770,logout,2026-02-03 06:09:14,/products/306,SESS00004585,Mobile,Safari
EVT0000000375,CUST001203,purchase,2026-02-03 21:49:39,/products/80,SESS00001758,Mobile,Edge
EVT0000000376,CUST000894,purchase,2026-01-30 16:29:51,/products/481,SESS00003148,Desktop,Edge
EVT0000000377,CUST001630,logout,2026-01-19 08:03:29,/products/171,SESS00002403,Desktop,Firefox
EVT0000000378,CUST000167,page_view,2026-01-30 13:19:27,/products/432,SESS00004015,Desktop,Edge
EVT0000000379,CUST000891,checkout,2026-01-28 14:47:29,/products/321,SESS00002419,Mobile,Safari
EVT0000000380,CUST001991,checkout,2026-02-13 10:32:14,/products/392,SESS00002904,Desktop,Firefox
EVT0000000381,CUST001796,click,2026-02-08 07:08:28,/products/255,SESS00000523,Mobile,Edge
EVT0000000382,CUST000124,checkout,2026-01-24 16:54:44,/products/50,SESS00004036,Tablet,Safari
EVT0000000383,CUST001570,logout,2026-01-22 12:22:08,/products/340,SESS00003588,Desktop,Chrome
EVT0000000384,CUST001001,purchase,2026-02-11 10:36:55,/products/387,SESS00002340,Mobile,Firefox
EVT0000000385,CUST001916,click,2026-02-07 12:00:45,/products/67,SESS00001195,Tablet,Edge
EVT0000000386,CUST001136,page_view,2026-01-21 08:17:14,/products/442,SESS00004613,Mobile,Chrome
EVT0000000387,CUST001621,purchase,2026-02-04 21:25:58,/products/368,SESS00001736,Mobile,Edge
EVT0000000388,CUST000837,purchase,2026-01-24 05:15:55,/products/183,SESS00002265,Tablet,Safari
EVT0000000389,CUST001693,logout,2026-02-01 14:57:46,/products/55,SESS00002231,Desktop,Chrome
EVT0000000390,CUST000102,login,2026-01-15 00:05:38,/products/448,SESS00000817,Tablet,Safari
EVT0000000391,CUST000104,click,2026-02-01 05:38:02,/products/355,SESS00000661,Desktop,Chrome
EVT0000000392,CUST000144,add_to_cart,2026-01-29 11:13:57,/products/377,SESS00004453,Mobile,Chrome
EVT0000000393,CUST000869,click,2026-02-06 23:05:01,/products/331,SESS00001404,Mobile,Safari
EVT0000000394,CUST001535,checkout,2026-02-01 10:21:35,/products/318,SESS00000326,Mobile,Safari
EVT0000000395,CUST000961,click,2026-02-06 11:54:35,/products/323,SESS00004017,Desktop,Chrome
EVT0000000396,CUST000634,checkout,2026-02-10 21:51:38,/products/305,SESS00001536,Mobile,Edge
EVT0000000397,CUST000795,purchase,2026-02-08 07:43:00,/products/446,SESS00004274,Mobile,Edge
EVT0000000398,CUST001803,checkout,2026-02-11 22:54:02,/products/247,SESS00004239,Tablet,Edge
EVT0000000399,CUST000850,logout,2026-02-08 03:29:38,/products/60,SESS00001716,Desktop,Chrome
EVT0000000400,CUST000759,login,2026-01-19 04:53:30,/products/450,SESS00003512,Mobile,Chrome
EVT0000000401,CUST001991,add_to_cart,2026-01-15 18:55:16,/products/280,SESS00004153,Desktop,Chrome
EVT0000000402,CUST000026,checkout,2026-02-03 10:23:44,/products/344,SESS00002841,Desktop,Safari
EVT0000000403,CUST000195,logout,2026-01-28 09:57:24,/products/11,SESS00004710,Mobile,Firefox
EVT0000000404,CUST001873,add_to_cart,2026-01-21 07:44:38,/products/481,SESS00000011,Tablet,Chrome
EVT0000000405,CUST000869,logout,2026-01-31 01:00:16,/products/33,SESS00000060,Mobile,Firefox
EVT0000000406,CUST000163,add_to_cart,2026-02-01 23:47:46,/products/106,SESS00003694,Mobile,Safari
EVT0000000407,CUST000725,checkout,2026-01-26 09:09:47,/products/429,SESS00001777,Mobile,Chrome
EVT0000000408,CUST001921,page_view,2026-01-29 22:14:18,/products/254,SESS00000976,Mobile,Firefox
EVT0000000409,CUST000020,checkout,2026-02-03 05:19:53,/products/340,SESS00004718,Tablet,Chrome
EVT0000000410,CUST001393,login,2026-01-18 10:56:09,/products/398,SESS00000433,Desktop,Firefox
EVT0000000411,CUST001439,purchase,2026-01-26 22:16:32,/products/253,SESS00001001,Tablet,Safari
EVT0000000412,CUST001336,click,2026-01-21 05:29:09,/products/68,SESS00002491,Desktop,Firefox
EVT0000000413,CUST001183,login,2026-01-31 00:51:26,/products/259,SESS00001263,Desktop,Firefox
EVT0000000414,CUST000962,add_to_cart,2026-02-09 06:08:42,/products/41,SESS00004650,Desktop,Safari
EVT0000000415,CUST001670,login,2026-02-03 15:39:59,/products/204,SESS00004488,Tablet,Chrome
EVT0000000416,CUST001250,page_view,2026-01-27 07:26:24,/products/175,SESS00001454,Desktop,Edge
EVT0000000417,CUST001447,page_view,2026-02-04 21:00:44,/products/29,SESS00000737,Mobile,Chrome
EVT0000000418,CUST000146,logout,2026-01-31 17:10:38,/products/172,SESS00003109,Mobile,Safari
EVT0000000419,CUST000473,checkout,2026-01-25 12:55:28,/products/228,SESS00000672,Tablet,Firefox
EVT0000000420,CUST000521,click,2026-01-23 02:40:02,/products/365,SESS00003470,Tablet,Chrome
EVT0000000421,CUST001151,add_to_cart,2026-01-17 16:40:02,/products/165,SESS00003169,Tablet,Edge
EVT0000000422,CUST000231,purchase,2026-02-02 19:00:13,/products/41,SESS00000647,Desktop,Chrome
EVT0000000423,CUST000813,click,2026-02-08 08:20:29,/products/420,SESS00003984,Tablet,Safari
EVT0000000424,CUST001686,checkout,2026-01-16 03:36:51,/products/497,SESS00000387,Desktop,Safari
EVT0000000425,CUST001475,page_view,2026-01-21 16:19:31,/products/42,SESS00003784,Mobile,Chrome
EVT0000000426,CUST001177,page_view,2026-01-29 12:26:33,/products/36,SESS00004738,Tablet,Edge
EVT0000000427,CUST001983,add_to_cart,2026-01-24 20:04:11,/products/33,SESS00004056,Mobile,Safari
EVT0000000428,CUST001742,add_to_cart,2026-01-26 01:19:18,/products/439,SESS00002132,Tablet,Safari
EVT0000000429,CUST000300,add_to_cart,2026-01-22 07:55:34,/products/303,SESS00000174,Desktop,Chrome
EVT0000000430,CUST000272,page_view,2026-01-19 23:17:19,/products/150,SESS00000027,Mobile,Chrome
EVT0000000431,CUST001439,purchase,2026-02-04 21:14:44,/products/111,SESS00002056,Mobile,Safari
EVT0000000432,CUST001063,logout,2026-02-07 20:14:37,/products/417,SESS00000087,Mobile,Safari
EVT0000000433,CUST000690,logout,2026-01-26 04:20:21,/products/402,SESS00002252,Desktop,Edge
EVT0000000434,CUST001900,purchase,2026-01-16 01:34:08,/products/499,SESS00003283,Mobile,Firefox
EVT0000000435,CUST001648,add_to_cart,2026-02-04 17:20:41,/products/321,SESS00001571,Mobile,Safari
EVT0000000436,CUST000187,add_to_cart,2026-02-03 11:29:54,/products/498,SESS00001714,Tablet,Chrome
EVT0000000437,CUST001516,click,2026-02-11 05:01:40,/products/379,SESS00002231,Desktop,Safari
EVT0000000438,CUST000789,login,2026-02-01 23:45:49,/products/206,SESS00000323,Tablet,Edge
EVT0000000439,CUST001659,add_to_cart,2026-01-26 11:04:22,/products/27,SESS00001480,Mobile,Firefox
EVT0000000440,CUST001907,logout,2026-02-08 13:03:07,/products/373,SESS00004524,Desktop,Chrome
EVT0000000441,CUST001659,page_view,2026-02-13 05:05:40,/products/188,SESS00003952,Mobile,Firefox
EVT0000000442,CUST000517,checkout,2026-01-16 22:12:56,/products/135,SESS00004427,Desktop,Chrome
EVT0000000443,CUST000429,login,2026-01-15 16:19:45,/products/92,SESS00003171,Tablet,Firefox
EVT0000000444,CUST000830,purchase,2026-02-06 21:23:47,/products/299,SESS00003461,Tablet,Edge
EVT0000000445,CUST000664,checkout,2026-01-29 14:50:51,/products/98,SESS00000628,Mobile,Edge
EVT0000000446,CUST000846,checkout,2026-01-18 14:52:02,/products/389,SESS00001649,Tablet,Firefox
EVT0000000447,CUST000834,login,2026-02-11 18:35:46,/products/200,SESS00001998,Tablet,Firefox
EVT0000000448,CUST001360,login,2026-01-28 06:33:55,/products/480,SESS00003216,Desktop,Chrome
EVT0000000449,CUST000542,checkout,2026-02-10 00:48:46,/products/272,SESS00003077,Desktop,Safari
EVT0000000450,CUST000108,login,2026-02-03 17:50:18,/products/25,SESS00000798,Mobile,Edge
EVT0000000451,CUST001242,add_to_cart,2026-02-06 13:50:04,/products/391,SESS00000901,Tablet,Firefox
EVT0000000452,CUST001932,purchase,2026-01-15 05:07:24,/products/275,SESS00000815,Desktop,Edge
EVT0000000453,CUST001606,purchase,2026-02-07 09:14:14,/products/328,SESS00001946,Desktop,Chrome
EVT0000000454,CUST000434,logout,2026-01-28 11:21:07,/products/88,SESS00004288,Tablet,Chrome
EVT0000000455,CUST001659,purchase,2026-02-09 18:50:10,/products/277,SESS00002601,Tablet,Chrome
EVT0000000456,CUST000944,logout,2026-01-25 13:27:48,/products/14,SESS00004848,Tablet,Chrome
EVT0000000457,CUST001725,add_to_cart,2026-01-28 00:39:52,/products/342,SESS00003411,Tablet,Firefox
EVT0000000458,CUST000118,logout,2026-01-30 15:56:08,/products/123,SESS00002771,Desktop,Safari
EVT0000000459,CUST000907,checkout,2026-01-27 00:18:42,/products/100,SESS00001760,Tablet,Safari
EVT0000000460,CUST000272,add_to_cart,2026-02-06 02:25:22,/products/256,SESS00003871,Mobile,Chrome
EVT0000000461,CUST000889,logout,2026-01-28 17:17:30,/products/100,SESS00000346,Tablet,Edge
EVT0000000462,CUST000513,click,2026-01-24 07:56:07,/products/365,SESS00002210,Mobile,Edge
EVT0000000463,CUST001652,logout,2026-01-22 17:48:13,/products/215,SESS00001381,Mobile,Firefox
EVT0000000464,CUST000620,add_to_cart,2026-02-06 11:26:22,/products/221,SESS00000080,Tablet,Edge
EVT0000000465,CUST000908,purchase,2026-02-13 08:15:33,/products/117,SESS00004493,Tablet,Edge
EVT0000000466,CUST001073,checkout,2026-02-13 08:47:22,/products/317,SESS00001906,Tablet,Safari
EVT0000000467,CUST000776,page_view,2026-02-01 14:48:25,/products/30,SESS00004231,Mobile,Safari
EVT0000000468,CUST001268,purchase,2026-02-06 08:11:49,/products/64,SESS00000304,Tablet,Firefox
EVT0000000469,CUST001401,click,2026-01-23 15:20:47,/products/316,SESS00004408,Tablet,Safari
EVT0000000470,CUST001516,page_view,2026-01-21 20:56:17,/products/143,SESS00003411,Mobile,Safari
EVT0000000471,CUST001250,login,2026-02-12 06:26:48,/products/153,SESS00000660,Mobile,Chrome
EVT0000000472,CUST001734,login,2026-02-04 18:43:18,/products/335,SESS00004501,Tablet,Chrome
