order_id,customer_id,order_date,order_amount,order_status,payment_method,shipping_country,discount_applied
ORD00000338,CUST001958,2025-02-14,3795.02,Delivered,Debit Card,Canada,10
ORD00000339,CUST001170,2025-06-10,451.31,Shipped,PayPal,Spain,20
ORD00000340,CUST000315,2025-07-21,933.45,Shipped,Credit Card,UK,15
ORD00000341,CUST001553,2025-06-07,3217.25,Shipped,Debit Card,USA,20
ORD00000342,CUST000917,2025-12-24,1192.17,Cancelled,Credit Card,Canada,10
ORD00000343,CUST001194,2025-09-30,2374.86,Shipped,PayPal,Canada,0
ORD00000344,CUST000871,2025-03-10,4421.65,Shipped,Bank Transfer,Spain,25
ORD00000345,CUST001374,2025-04-04,2571.51,Delivered,Bank Transfer,France,10
ORD00000346,CUST000779,2026-01-20,4888.97,Cancelled,Bank Transfer,Italy,10
ORD00000347,CUST001465,2026-02-01,4404.11,Delivered,Credit Card,USA,15
ORD00000348,CUST000642,2026-02-04,3505.17,Cancelled,PayPal,Spain,20
ORD00000349,CUST001283,2025-11-13,1430.35,Returned,Debit Card,Australia,25
ORD00000350,CUST000895,2025-05-10,2349.56,Pending,Bank Transfer,Germany,10
ORD00000351,CUST001149,2025-04-25,2629.83,Pending,Debit Card,USA,15
ORD00000352,CUST001097,2025-04-28,4260.43,Cancelled,Bank Transfer,USA,25
ORD00000353,CUST001228,2025-05-30,2051.79,Pending,PayPal,Australia,0
ORD00000354,CUST000442,2025-04-23,2152.87,Delivered,Bank Transfer,Italy,20
ORD00000355,CUST000020,2025-10-16,1209.68,Returned,Credit Card,Australia,20
ORD00000356,CUST000484,2025-04-16,1919.24,Shipped,PayPal,Spain,25
ORD00000357,CUST001548,2025-02-14,2726.04,Cancelled,Bank Transfer,France,25
ORD00000358,CUST001027,2025-09-20,3766.32,Delivered,PayPal,Germany,0
ORD00000359,CUST000224,2025-06-25,1961.87,Shipped,Debit Card,France,0
ORD00000360,CUST000849,2025-06-06,4399.85,Returned,Bank Transfer,Canada,10
ORD00000361,CUST000378,2025-11-22,1288.93,Delivered,Debit Card,Canada,20
ORD00000362,CUST001034,2025-05-17,4193.28,Pending,PayPal,Italy,15
ORD00000363,CUST001536,2025-10-17,2263.17,Returned,PayPal,Germany,15
ORD00000364,CUST001079,2025-08-12,4869.58,Shipped,Credit Card,Italy,5
ORD00000365,CUST000042,2025-08-21,4652.61,Shipped,Bank Transfer,Canada,25
ORD00000366,CUST001011,2025-08-12,3423.76,Pending,Credit Card,UK,0
ORD00000367,CUST001959,2025-05-23,667.16,Delivered,Credit Card,Germany,0
ORD00000368,CUST000299,2025-12-17,2444.5,Returned,Bank Transfer,Australia,5
ORD00000369,CUST001215,2025-11-21,544.81,Cancelled,PayPal,USA,15
ORD00000370,CUST001952,2025-03-14,1295.6,Pending,Debit Card,Canada,0
ORD00000371,CUST000465,2025-04-20,1002.82,Pending,Debit Card,France,25
ORD00000372,CUST000031,2025-07-12,4043.15,Delivered,Bank Transfer,Canada,0
ORD00000373,CUST000895,2025-04-29,3314.12,Returned,Bank Transfer,UK,5
ORD00000374,CUST000987,2025-08-18,4646.29,Returned,Bank Transfer,Australia,5
ORD00000375,CUST000376,2025-08-25,2889.74,Shipped,Bank Transfer,France,5
ORD00000376,CUST001785,2025-12-31,4427.26,Cancelled,Bank Transfer,UK,20
ORD00000377,CUST001779,2025-08-14,1467.37,Delivered,PayPal,USA,15
ORD00000378,CUST001868,2025-07-07,2108.66,Returned,PayPal,Spain,10
ORD00000379,CUST001485,2025-09-20,864.6,Returned,Bank Transfer,Germany,20
ORD00000380,CUST001025,2025-10-15,3417.15,Delivered,Credit Card,Australia,5
ORD00000381,CUST000158,2025-09-11,1352.88,Shipped,PayPal,Australia,10
ORD00000382,CUST000028,2025-08-04,4862.95,Delivered,Debit Card,UK,25
ORD00000383,,2025-12-03,2252.53,Returned,Debit Card,USA,5
ORD00000384,CUST001167,2025-08-05,982.13,Shipped,Bank Transfer,Italy,20
ORD00000385,CUST000836,2025-04-09,2354.84,Pending,Bank Transfer,Germany,15
ORD00000386,CUST001181,2025-11-11,2582.24,Pending,Credit Card,Canada,15
ORD00000387,CUST001368,2025-12-22,2495.68,Delivered,Credit Card,USA,10
ORD00000388,CUST001809,2026-01-29,113.95,Shipped,Credit Card,Australia,15
ORD00000389,CUST001337,2025-10-07,3467.03,Returned,Debit Card,UK,10
ORD00000390,CUST000803,2025-05-22,3194.21,Delivered,PayPal,UK,15
ORD00000391,CUST001680,2025-07-22,4566.63,Shipped,Debit Card,UK,15
ORD00000392,CUST000408,2025-10-01,1754.83,Delivered,Credit Card,Germany,25
ORD00000393,CUST001923,2025-12-03,4076.91,Returned,Credit Card,Germany,0
ORD00000394,CUST001160,2025-05-12,653.15,Delivered,Debit Card,USA,20
ORD00000395,CUST001566,2025-03-03,1848.24,Shipped,Credit Card,Australia,0
ORD00000396,CUST001182,2025-10-09,3827.28,Shipped,PayPal,Italy,5
ORD00000397,CUST001389,2025-12-30,1428.68,Pending,PayPal,France,25
ORD00000398,CUST001687,2025-11-16,591.89,Delivered,Credit Card,Germany,20
ORD00000399,CUST001808,2026-02-11,788.61,Shipped,Debit Card,Germany,10
ORD00000400,CUST001208,2025-08-21,1885.72,Returned,Debit Card,France,0
ORD00000401,CUST000579,2025-03-26,3996.01,Returned,Bank Transfer,UK,10
ORD00000402,CUST000508,2025-11-10,3978.96,Shipped,Credit Card,Australia,10
ORD00000403,CUST001081,2025-06-23,138.71,Shipped,PayPal,Germany,0
ORD00000404,CUST000829,2025-11-14,1034.05,Returned,Debit Card,UK,20
ORD00000405,CUST000076,2026-02-13,2605.7,Returned,PayPal,Italy,15
ORD00000406,CUST001649,2025-05-23,1996.27,Returned,Bank Transfer,Australia,15
ORD00000407,CUST001264,2025-04-22,48.19,Pending,Debit Card,Australia,5
ORD00000408,CUST001858,2025-05-29,3790.88,Cancelled,Bank Transfer,Spain,5
ORD00000409,CUST000211,2025-05-07,322.4,Pending,Bank Transfer,USA,0
ORD00000410,CUST001693,2025-05-03,729.93,Pending,PayPal,Germany,10
ORD00000411,CUST001125,2026-01-19,1018.12,Shipped,PayPal,USA,5
ORD00000412,CUST001095,2026-01-19,3236.09,Pending,Credit Card,Canada,25
ORD00000413,CUST000443,2025-10-25,712.66,Pending,Debit Card,USA,0
ORD00000414,CUST001612,2025-06-16,3539.5,Cancelled,Bank Transfer,France,20
ORD00000415,CUST001211,2025-11-11,1467.57,Returned,Bank Transfer,Spain,0
ORD00000416,CUST001204,2025-06-18,4771.25,Returned,Bank Transfer,Australia,20
ORD00000417,CUST000721,2026-01-27,3128.46,Returned,PayPal,France,0
ORD00000418,CUST000901,2025-11-17,4198.78,Returned,Debit Card,Germany,0
ORD00000419,CUST000969,2025-03-22,2445.45,Pending,Credit Card,France,0
ORD00000420,CUST000847,2025-06-11,2064.39,Returned,Debit Card,Italy,0
ORD00000421,CUST000744,2025-10-13,3853.2,Returned,Bank Transfer,Canada,20
ORD00000422,CUST001652,2025-06-16,1374.67,Pending,PayPal,Australia,20
ORD00000423,CUST001095,2025-04-25,1230.36,Pending,Debit Card,Italy,15
ORD00000424,CUST000751,2025-10-20,185.3,Pending,Bank Transfer,Canada,5
ORD00000425,CUST000285,2025-08-23,2861.31,Cancelled,Credit Card,Australia,20
ORD00000426,CUST000605,2025-04-22,1772.41,Cancelled,PayPal,Australia,20
ORD00000427,CUST001642,2026-01-20,4579.51,Returned,Credit Card,UK,25
ORD00000428,CUST000677,2025-09-08,1594.19,Returned,PayPal,UK,10
ORD00000429,CUST000649,2026-01-29,277.85,Cancelled,Bank Transfer,France,25
ORD00000430,CUST001011,2026-01-22,83.17,Delivered,Credit Card,Canada,15
ORD00000431,CUST001153,2026-01-25,4212.56,Cancelled,Bank Transfer,Canada,0
ORD00000432,CUST001270,2025-11-11,409.03,Pending,Bank Transfer,Canada,20
ORD00000433,CUST001720,2025-10-28,4629.66,Delivered,Debit Card,Canada,15
ORD00000434,CUST000149,2025-12-01,546.46,Delivered,Debit Card,Germany,5
ORD00000435,,2025-06-26,2229.15,Returned,PayPal,France,0
ORD00000436,CUST001293,2025-12-02,4858.31,Delivered,Credit Card,Italy,25
ORD00000437,CUST000183,2025-12-22,4777.4,Cancelled,PayPal,UK,10
ORD00000438,CUST001958,2025-10-01,4346.97,Pending,Bank Transfer,Italy,0
ORD00000439,CUST000907,2025-08-18,2064.18,Pending,Credit Card,Canada,10
ORD00000440,CUST001399,2025-04-24,1310.51,Pending,Bank Transfer,UK,20
ORD00000441,CUST001792,2025-05-16,3090.33,Cancelled,Debit Card,Australia,0
ORD00000442,CUST000777,2025-04-14,3601.74,Cancelled,Bank Transfer,UK,15
ORD00000443,CUST001804,2025-12-27,1857.18,Shipped,Debit Card,UK,10
ORD00000444,CUST001208,2025-04-09,2560.75,Shipped,Credit Card,Australia,20
ORD00000445,CUST001509,2025-10-19,1251.89,Returned,Bank Transfer,USA,20
ORD00000446,CUST000887,2025-06-26,4746.36,Pending,PayPal,Germany,5
ORD00000447,CUST001278,2025-11-26,2140.88,Returned,Bank Transfer,Italy,10
ORD00000448,CUST000781,2025-02-28,4548.56,Returned,Debit Card,Spain,5
ORD00000449,CUST001981,2025-05-03,3295.21,Delivered,PayPal,USA,20
ORD00000450,CUST000029,2025-06-02,2241.01,Cancelled,Credit Card,Italy,10
ORD00000451,CUST001609,2025-10-15,581.83,Returned,Bank Transfer,UK,15
ORD00000452,CUST000474,2025-07-27,478.49,Returned,PayPal,Germany,20
ORD00000453,CUST001535,2025-09-11,1642.55,Delivered,Credit Card,UK,0
ORD00000454,CUST001527,2025-07-25,3605.49,Returned,Bank Transfer,Canada,20
ORD00000455,CUST000458,2026-02-03,2072.08,Pending,Bank Transfer,Australia,0
ORD00000456,CUST001475,2025-11-25,2692.29,Delivered,Debit Card,Spain,10
ORD00000457,CUST001802,2025-11-22,23.86,Returned,Bank Transfer,Germany,15
ORD00000458,CUST000424,2025-08-29,1647.09,Returned,Debit Card,France,10
ORD00000459,CUST000769,2025-03-02,1205.16,Returned,PayPal,France,15
ORD00000460,CUST000538,2025-05-11,441.69,Delivered,PayPal,USA,25
ORD00000461,CUST001719,2026-01-19,1517.38,Pending,Bank Transfer,Germany,5
ORD00000462,CUST001494,2026-01-12,3193.15,Cancelled,Credit Card,USA,0
ORD00000463,CUST001782,2025-03-31,2392.99,Returned,Credit Card,Spain,0
ORD00000464,CUST000532,2025-11-09,995.27,Pending,Debit Card,Spain,20
ORD00000465,CUST000400,2025-11-10,1739.97,Delivered,Bank Transfer,Canada,15
ORD00000466,CUST000372,2025-12-24,3963.62,Shipped,PayPal,UK,5
ORD00000467,CUST001381,2025-09-06,4102.44,Pending,Bank Transfer,France,5
ORD00000468,CUST001050,2025-08-02,3775.77,Cancelled,Credit Card,France,15
ORD00000469,CUST001956,2025-12-23,1882.52,Shipped,Credit Card,USA,20
ORD00000470,CUST000689,2025-07-25,1159.43,Shipped,Debit Card,Australia,5
ORD00000471,CUST000099,2025-09-08,4082.71,Returned,Bank Transfer,Canada,20
ORD00000472,CUST001284,2025-04-07,3702.33,Cancelled,Credit Card,Spain,5
ORD00000473,CUST001579,2025-06-13,3793.35,Returned,Bank Transfer,Spain,20
ORD00000474,CUST001708,2025-10-13,4627.31,Delivered,PayPal,Germany,20
ORD00000475,CUST001501,2025-03-21,4317.07,Shipped,Debit Card,Italy,15
ORD00000476,CUST000856,2025-11-27,3286.56,Pending,Credit Card,Canada,10
ORD00000477,CUST000071,2026-01-31,3724.14,Pending,Debit Card,Italy,25
ORD00000478,CUST001829,2025-11-29,667.57,Pending,PayPal,Canada,5
ORD00000479,CUST001960,2026-01-04,2390.61,Delivered,Credit Card,Australia,25
ORD00000480,CUST001970,2025-08-31,273.12,Pending,PayPal,Australia,10
ORD00000481,CUST001850,2025-09-16,2452.62,Shipped,Debit Card,Spain,0
ORD00000482,CUST001517,2025-03-04,4610.2,Cancelled,Debit Card,UK,20
ORD00000483,CUST000860,2025-04-11,4307.5,Shipped,Debit Card,Germany,5
ORD00000484,CUST001837,2025-03-27,1205.58,Pending,Debit Card,Germany,15
ORD00000485,CUST000495,2025-04-26,2391.48,Returned,Debit Card,USA,0
ORD00000486,CUST000374,2025-05-15,1309.1,Shipped,Credit Card,France,15
ORD00000487,CUST000476,2025-10-25,2962.92,Cancelled,Credit Card,Canada,20
ORD00000488,CUST001990,2025-09-18,4062.14,Cancelled,Debit Card,USA,15
ORD00000489,CUST001461,2025-12-15,751.7,Delivered,Credit Card,France,20
ORD00000490,CUST000488,2026-01-30,-34.14,Returned,PayPal,Canada,0
ORD00000491,CUST000620,2025-11-12,1176.43,Cancelled,Debit Card,Canada,20
ORD00000492,CUST000859,2025-03-10,1388.22,Pending,Debit Card,France,25
ORD00000493,CUST000100,2025-09-09,144.96,Returned,Credit Card,UK,25
ORD00000494,CUST000980,2025-12-17,4770.0,Shipped,PayPal,UK,20
ORD00000495,CUST000102,2025-07-25,629.32,Returned,Bank Transfer,Canada,25
ORD00000496,CUST001666,2025-11-16,4109.2,Cancelled,Bank Transfer,USA,10
ORD00000497,CUST000659,2025-07-15,3667.2,Pending,Credit Card,Canada,20
ORD00000498,CUST000763,2026-02-12,4349.07,Shipped,Debit Card,Germany,15
ORD00000499,CUST001556,2025-07-10,78.05,Returned,Debit Card,France,15
ORD00000500,CUST001669,2025-10-30,1626.61,Shipped,Debit Card,Australia,20
ORD00000501,CUST001049,2025-05-02,513.24,Pending,Debit Card,Australia,25
ORD00000502,CUST000913,2025-06-19,2962.56,Shipped,Credit Card,Spain,10
ORD00000503,CUST000249,2025-06-30,1907.16,Delivered,Bank Transfer,Germany,10
ORD00000504,CUST001967,2025-12-28,894.49,Cancelled,Bank Transfer,UK,25
ORD00000505,CUST000836,2026-01-24,1924.26,Returned,PayPal,USA,10
ORD00000506,CUST001918,2025-06-16,1538.8,Cancelled,Credit Card,USA,0
ORD00000507,CUST001869,2025-05-28,471.04,Delivered,Bank Transfer,Italy,20
ORD00000508,CUST000421,2025-05-22,1027.53,Cancelled,Credit Card,Italy,0
ORD00000509,CUST000135,2025-03-10,4851.44,Shipped,Bank Transfer,Italy,0
ORD00000510,CUST000791,2025-11-02,4272.98,Delivered,Bank Transfer,Germany,15
ORD00000511,CUST000291,2025-11-17,4387.93,Delivered,Debit Card,USA,5
ORD00000512,CUST001023,2025-07-15,529.14,Cancelled,Debit Card,UK,25
ORD00000513,CUST001811,2025-03-13,1972.03,Returned,PayPal,UK,5
ORD00000514,CUST000287,2025-12-18,2799.6,Pending,Debit Card,Canada,25
ORD00000515,CUST001934,2025-10-06,3196.12,Pending,PayPal,France,25
ORD00000516,CUST000217,2025-06-14,4190.89,Cancelled,Credit Card,Canada,20
ORD00000517,CUST000402,2025-10-29,1891.44,Shipped,PayPal,UK,15
ORD00000518,CUST000808,2026-01-10,2120.74,Pending,PayPal,UK,10
ORD00000519,CUST001768,2025-09-19,3034.13,Delivered,Debit Card,Canada,10
ORD00000520,CUST001515,2025-08-16,2576.65,Pending,Bank Transfer,Canada,10
ORD00000521,CUST001535,2025-02-27,460.96,Shipped,Debit Card,Australia,10
ORD00000522,CUST000271,2025-03-27,1269.79,Shipped,Bank Transfer,Germany,0
ORD00000523,CUST001429,2025-09-04,4687.53,Pending,Credit Card,Germany,10
ORD00000524,CUST001266,2026-01-05,1231.96,Pending,Credit Card,Australia,10
ORD00000525,CUST001875,2025-08-09,4224.76,Returned,Credit Card,France,0
ORD00000526,CUST000384,2025-04-12,1847.74,Delivered,Credit Card,Germany,5
ORD00000527,CUST000661,2025-05-02,1224.46,Returned,Bank Transfer,UK,10
ORD00000528,CUST000885,2025-04-26,735.85,Shipped,Credit Card,UK,20
ORD00000529,CUST000395,2025-12-23,2934.32,Returned,Debit Card,France,15
ORD00000530,CUST000834,2025-05-05,3539.0,Shipped,Credit Card,Australia,5
ORD00000531,CUST001808,2025-08-31,377.24,Shipped,Bank Transfer,Italy,20
ORD00000532,CUST000816,2025-11-02,1632.49,Delivered,PayPal,Spain,10
ORD00000533,CUST000307,2025-09-24,909.08,Pending,Debit Card,Spain,0
ORD00000534,CUST001673,2025-11-20,1752.95,Cancelled,Bank Transfer,Spain,20
ORD00000535,CUST001681,2025-09-27,2426.91,Cancelled,PayPal,USA,15
ORD00000536,CUST000444,2025-09-17,61.04,Cancelled,Bank Transfer,USA,25
ORD00000537,CUST001441,2025-05-22,4377.27,Delivered,Bank Transfer,Canada,10
ORD00000538,CUST000807,2025-04-19,4618.37,Cancelled,Bank Transfer,Germany,0
ORD00000539,CUST000258,2026-01-23,2764.74,Shipped,Bank Transfer,Australia,15
ORD00000540,CUST001061,2025-04-01,3128.48,Returned,Bank Transfer,Italy,20
ORD00000541,CUST001868,2025-12-18,3181.78,Returned,Debit Card,Italy,25
ORD00000542,CUST000132,2025-12-25,4888.56,Returned,Credit Card,Australia,10
ORD00000543,CUST001037,2025-07-19,1300.83,Cancelled,Debit Card,USA,25
ORD00000544,,2025-03-10,1301.0,Shipped,Bank Transfer,Germany,0
ORD00000545,CUST000807,2025-04-10,2313.49,Shipped,PayPal,Canada,10
ORD00000546,CUST000658,2026-02-13,3769.42,Cancelled,Debit Card,Spain,5
ORD00000547,CUST001118,2025-08-08,4429.28,Delivered,Credit Card,Australia,5
ORD00000548,CUST000600,2025-12-31,2406.3,Returned,PayPal,Australia,5
ORD00000549,CUST001518,2025-10-05,3211.94,Pending,Bank Transfer,Australia,20
ORD00000550,CUST001400,2025-07-08,663.13,Shipped,Bank Transfer,USA,15
ORD00000551,CUST001561,2025-08-22,2711.37,Returned,Bank Transfer,USA,15
ORD00000552,CUST000372,2025-07-01,1909.21,Returned,Bank Transfer,Italy,20
ORD00000553,CUST001982,2025-09-05,1883.9,Shipped,PayPal,Italy,25
ORD00000554,CUST001393,2025-06-01,2165.23,Pending,Credit Card,UK,0
ORD00000555,CUST000392,2025-12-21,4698.28,Pending,Credit Card,France,0
ORD00000556,CUST001060,2025-06-15,2975.08,Delivered,Credit Card,Spain,0
ORD00000557,CUST001713,2025-10-12,3503.26,Shipped,Credit Card,France,25
ORD00000558,CUST001839,2026-02-13,4446.72,Returned,PayPal,USA,5
ORD00000559,CUST000683,2025-08-31,4095.73,Delivered,Debit Card,France,25
ORD00000560,CUST000159,2025-06-08,4357.3,Pending,Credit Card,USA,20
ORD00000561,CUST000599,2025-06-09,3197.64,Cancelled,Bank Transfer,Germany,25
ORD00000562,CUST001754,2025-04-13,974.22,Pending,PayPal,UK,15
ORD00000563,CUST001522,2025-09-11,1966.71,Pending,Bank Transfer,Canada,5
ORD00000564,CUST000021,2025-05-23,490.0,Cancelled,Credit Card,France,0
ORD00000565,CUST000139,2025-08-11,744.98,Shipped,Credit Card,Spain,15
ORD00000566,CUST001312,2026-01-17,1924.58,Returned,Bank Transfer,Australia,0
ORD00000567,CUST001719,2025-04-12,1307.58,Pending,PayPal,France,20
ORD00000568,CUST000341,2025-03-14,1551.2,Cancelled,Bank Transfer,UK,25
ORD00000569,CUST000216,2026-02-01,1292.64,Pending,PayPal,USA,10
ORD00000570,CUST000723,2025-12-14,2201.28,Shipped,PayPal,USA,15
ORD00000571,CUST000195,2025-08-04,1224.9,Cancelled,Bank Transfer,UK,10
ORD00000572,CUST000269,2025-08-05,3179.57,Returned,PayPal,Germany,0
ORD00000573,CUST001237,2025-10-11,1185.62,Shipped,Bank Transfer,Australia,0
ORD00000574,CUST000037,2025-02-28,4861.12,Delivered,Bank Transfer,Italy,15
ORD00000575,CUST001023,2025-10-22,4204.7,Cancelled,Credit Card,France,15
ORD00000576,CUST000894,2025-12-03,1175.6,Delivered,Bank Transfer,USA,20
ORD00000577,CUST001184,2025-04-12,3205.48,Returned,Debit Card,UK,0
ORD00000578,CUST000093,2025-08-08,2470.47,Cancelled,Credit Card,USA,15
ORD00000579,CUST000853,2025-04-19,3445.22,Pending,Bank Transfer,Italy,25
ORD00000580,CUST000339,2025-12-06,1303.82,Cancelled,PayPal,Germany,25
ORD00000581,CUST001390,2025-03-08,1470.09,Shipped,Debit Card,Australia,25
ORD00000582,CUST000121,2025-07-05,959.87,Returned,Credit Card,France,25
ORD00000583,CUST000579,2025-12-15,1406.74,Cancelled,Bank Transfer,Spain,25
ORD00000584,CUST001166,2025-10-01,670.58,Delivered,PayPal,Italy,5
ORD00000585,,2026-02-03,2338.74,Cancelled,Credit Card,Italy,5
ORD00000586,CUST000504,2026-01-22,1330.71,Returned,PayPal,Canada,15
ORD00000587,CUST000161,2026-01-07,3490.23,Pending,PayPal,Germany,5
ORD00000588,CUST001624,2026-01-18,2510.76,Returned,Debit Card,Australia,25
ORD00000589,CUST001578,2025-03-12,826.4,Returned,Debit Card,UK,20
ORD00000590,CUST000567,2026-01-29,2614.32,Pending,PayPal,Australia,15
ORD00000591,CUST001409,2025-06-01,2280.29,Returned,Bank Transfer,Spain,5
ORD00000592,CUST000979,2025-03-22,3862.28,Cancelled,Credit Card,Spain,15
ORD00000593,CUST001314,2025-10-09,1396.01,Pending,Credit Card,Australia,25
ORD00000594,CUST001009,2025-03-05,3420.78,Delivered,Debit Card,Germany,0
ORD00000595,CUST001091,2025-12-16,3714.59,Returned,Credit Card,France,25
ORD00000596,CUST000781,2026-01-27,3464.05,Returned,Debit Card,Spain,10
ORD00000597,CUST001207,2025-06-24,1225.88,Returned,Bank Transfer,Germany,15
ORD00000598,CUST000253,2025-03-21,4207.86,Returned,Credit Card,USA,15
ORD00000599,CUST001472,2025-07-15,944.09,Returned,Debit Card,Australia,20
ORD00000600,CUST000776,2025-07-20,2307.15,Delivered,Bank Transfer,Germany,20
ORD00000601,CUST001381,2025-02-18,4470.09,Shipped,Credit Card,UK,15
ORD00000602,CUST001903,2025-10-31,2846.24,Cancelled,Bank Transfer,Australia,0
ORD00000603,CUST001767,2025-09-10,3359.09,Delivered,Credit Card,Germany,10
ORD00000604,CUST000256,2025-05-30,3492.11,Pending,Debit Card,France,10
ORD00000605,CUST000271,2025-10-19,2216.3,Pending,Credit Card,Australia,25
ORD00000606,CUST000090,2025-05-07,2029.13,Shipped,PayPal,UK,20
ORD00000607,CUST000399,2025-03-13,1863.96,Pending,Bank Transfer,Italy,25
ORD00000608,CUST000463,2025-03-09,1977.64,Delivered,Credit Card,Australia,5
ORD00000609,CUST000903,2025-04-28,2860.06,Shipped,Bank Transfer,Canada,25
ORD00000610,CUST000765,2025-07-31,513.64,Pending,Debit Card,UK,10
ORD00000611,CUST000538,2025-11-01,369.05,Shipped,Credit Card,Spain,15
ORD00000612,CUST001198,2025-10-29,3153.0,Pending,Credit Card,Spain,5
ORD00000613,CUST001002,2025-08-23,2838.86,Cancelled,Debit Card,UK,5
ORD00000614,CUST000363,2025-04-24,627.91,Cancelled,Credit Card,USA,10
ORD00000615,CUST000826,2025-08-02,4253.33,Pending,Credit Card,Canada,15
ORD00000616,CUST001560,2025-06-12,1367.51,Cancelled,Credit Card,Spain,10
ORD00000617,CUST000843,2025-03-01,542.62,Cancelled,Credit Card,USA,0
ORD00000618,CUST001390,2025-04-08,4121.51,Pending,Credit Card,USA,0
ORD00000619,CUST001706,2025-11-18,1966.33,Returned,Debit Card,Australia,25
ORD00000620,CUST000243,2025-03-16,299.81,Cancelled,Bank Transfer,Canada,0
ORD00000621,CUST001373,2025-07-28,4684.86,Shipped,Debit Card,Italy,0
ORD00000622,CUST000319,2025-12-04,1905.06,Returned,PayPal,Spain,25
ORD00000623,CUST001529,2026-01-01,4823.63,Pending,PayPal,USA,25
ORD00000624,CUST000191,2025-12-10,1738.95,Delivered,Bank Transfer,Canada,15
ORD00000625,CUST001219,2025-11-11,2585.16,Returned,PayPal,USA,5
ORD00000626,CUST001925,2025-03-23,4549.62,Pending,Debit Card,Canada,20
ORD00000627,,2025-12-25,3273.24,Cancelled,Credit Card,Canada,10
ORD00000628,CUST001051,2025-10-27,2678.37,Pending,Credit Card,USA,5
